t,solved_x,solved_y,solved_z,clock_bias_m,n_satellites_used,converged,mean_abs_residual_m,confidence,kalman_x,kalman_y,kalman_z,raw_x,raw_y,raw_z,raw_error_m,kalman_error_m
3120.0,1137294.1377017233,5162882.637491993,3562432.9493446783,-5.929925177369997,6,True,0.9539496079087257,0.9999484097908895,1137299.3313650843,5162890.410430589,3562432.5200659903,1137294.1377017233,5162882.637491993,3562432.9493446783,9.072951877518499,0.9886346110441181
3150.0,1137296.0575914823,5162886.96984474,3562435.6937298123,-2.672465261679924,6,True,0.059498204539219536,0.9999786445909312,1137298.4323397074,5162889.465596166,3562433.39159978,1137296.0575914823,5162886.96984474,3562435.6937298123,5.7298683309897065,1.7959812453246031
3180.0,1137294.0924320384,5162882.697768412,3562437.053477229,-4.482039787093406,6,True,2.025622812410196,0.9999369092526335,1137297.257069749,5162887.6328326035,3562434.3832555674,1137294.0924320384,5162882.697768412,3562437.053477229,10.343491360541632,3.9890937218895908
3210.0,1137299.3400992886,5162885.623221446,3562437.186063366,-0.4687670863789894,6,True,0.9309523527820905,0.9999404446508234,1137297.8224875329,5162887.087343514,3562435.144050047,1137299.3400992886,5162885.623221446,3562437.186063366,7.216297961945,4.74535670756061
3240.0,1137299.2789961298,5162887.402467048,3562429.8734869207,-0.8366156214284796,6,True,1.3593880695601304,0.999940297572769,1137298.2180252424,5162887.172920243,3562433.7127461247,1137299.2789961298,5162887.402467048,3562429.8734869207,3.792360288280896,3.7913579558249957
3270.0,1137296.7325477197,5162890.351287136,3562436.3427645043,2.2646222790468338,6,True,0.9562332058946291,0.9999698102048139,1137297.811078552,5162888.043634117,3562434.4332398777,1137296.7325477197,5162890.351287136,3562436.3427645043,4.772634644367969,3.5850472984306423
3300.0,1137295.2910638298,5162880.098517828,3562435.390199631,-5.670213474532743,6,True,0.8712770119309425,0.9999516374597586,1137297.125365719,5162885.881714922,3562434.6936350167,1137295.2910638298,5162880.098517828,3562435.390199631,11.437098252543631,5.5683769142276365
3330.0,1137298.3117713383,5162896.088897871,3562428.5972660477,6.169318423226284,6,True,1.1332268106440704,0.9999489037085197,1137297.448014133,5162888.657604832,3562433.0356996986,1137298.3117713383,5162896.088897871,3562428.5972660477,6.50859746571679,2.414351587861563
3360.0,1137297.5244540772,5162886.47586197,3562430.831014136,-2.3118541361111045,6,True,0.3135254830121994,0.9999810608348089,1137297.469000984,5162888.058599787,3562432.4303956553,1137297.5244540772,5162886.47586197,3562430.831014136,4.296950770864644,2.716734846685604
3390.0,1137297.355782926,5162887.860312113,3562430.2290704437,0.10017202430602862,6,True,0.8730453376968702,0.9999758341316046,1137297.4380156621,5162888.00433276,3562431.8279407886,1137297.355782926,5162887.860312113,3562430.2290704437,3.359644288666492,2.734260120637009
3420.0,1137294.0553107571,5162889.985982367,3562437.9574020505,1.7552096072784922,6,True,2.0222375678519406,0.9999139812278034,1137296.5290680456,5162888.536810685,3562433.474953863,1137294.0553107571,5162889.985982367,3562437.9574020505,7.5329753450640595,3.211277124883681
3450.0,1137296.4177492773,5162884.43292807,3562433.3308308087,-3.0417254515602705,6,True,0.3770295133193334,0.9999815236743055,1137296.4984737546,5162887.408920205,3562433.4353438066,1137296.4177492773,5162884.43292807,3562433.3308308087,6.582420718336075,4.00287885819307
3480.0,1137293.5658877771,5162882.86576913,3562435.1409245823,-5.144942749038449,6,True,0.8481311338643233,0.9999655140539025,1137295.6979109163,5162886.168691292,3562433.900948088,1137293.5658877771,5162882.86576913,3562435.1409245823,9.665268784584185,5.5470978404162405
3510.0,1137300.2664123285,5162886.806866413,3562433.39440205,-1.1389186628330363,6,True,1.2842168050507705,0.9999605603624656,1137296.9430216008,5162886.34262112,3562433.762892777,1137300.2664123285,5162886.806866413,3562433.39440205,4.332900818634698,4.819875018648027
3540.0,1137298.5197486635,5162882.256272403,3562441.758115939,-4.3113592394565,6,True,0.32479630783200264,0.9999643981265776,1137297.373293894,5162885.227499374,3562435.9447053983,1137298.5197486635,5162882.256272403,3562441.758115939,12.829860670747346,6.732040830109094
3570.0,1137298.221839916,5162891.379329837,3562425.4057395235,2.509929622123338,6,True,1.8586806704600651,0.9999490430852958,1137297.6038047068,5162886.898667941,3562433.0817545084,1137298.221839916,5162891.379329837,3562425.4057395235,6.590477870058225,3.898920649229709
3600.0,1137298.100313557,5162887.7685687365,3562431.3887887388,-0.4372417225786479,6,True,1.8332069367170334,0.9998929751250984,1137297.7366434378,5162887.131406023,3562432.628809059,1137298.100313557,5162887.7685687365,3562431.3887887388,2.8224517676310508,3.5365992101706527
3630.0,1137305.016083017,5162906.820419827,3562426.632111089,18.280137122033597,6,True,0.9795734969278177,0.9999508455091762,1137299.7238222563,5162892.506214174,3562430.991799636,1137305.016083017,5162906.820419827,3562426.632111089,18.336178172812183,2.5070599749722406
3660.0,1137298.3737555712,5162893.571384015,3562429.109329522,4.115502769339232,6,True,0.9693371380368868,0.9999708774858345,1137299.3536505345,5162892.798270676,3562430.4756494258,1137298.3737555712,5162893.571384015,3562429.109329522,4.171191280081454,2.8352747682817285
3690.0,1137297.9100604062,5162883.672998838,3562433.5189868775,-3.219778977739953,6,True,1.755213915059964,0.9999503432319399,1137298.960893332,5162890.315560266,3562431.3036494795,1137297.9100604062,5162883.672998838,3562433.5189868775,7.04100490308569,0.7753431988853231
3720.0,1137298.7571920403,5162893.322793294,3562432.4915850195,5.452626187149045,6,True,1.762731984257698,0.9999316134931122,1137298.9057587404,5162891.129509769,3562431.625180779,1137298.7571920403,5162893.322793294,3562432.4915850195,2.8831581800511312,0.785097141737336
3750.0,1137299.4853982467,5162882.559796841,3562436.914819519,-3.296868210763634,6,True,0.5261053567131361,0.9999431123598458,1137299.063346644,5162888.799642532,3562433.0632868274,1137299.4853982467,5162882.559796841,3562436.914819519,9.425054802165192,2.110978595860052
3780.0,1137299.0116502931,5162885.664345003,3562433.799772537,-1.3366640267837697,6,True,0.7168559866646925,0.9999663713256098,1137299.0491982477,5162887.941565881,3562433.264850215,1137299.0116502931,5162885.664345003,3562433.799772537,5.208477626517854,2.932368459521748
3810.0,1137297.338826035,5162887.155834644,3562437.6969311247,-0.9274890309281417,6,True,1.0628209461768467,0.9999674055165508,1137298.5815877668,5162887.726749387,3562434.4765674486,1137297.338826035,5162887.155834644,3562437.6969311247,6.776093968252142,3.767639206291969
3840.0,1137299.943935221,5162903.3772972915,3562427.2308766595,13.714747483703057,6,True,1.3070881540576618,0.999880033671104,1137298.944569536,5162891.896657401,3562432.546036692,1137299.943935221,5162903.3772972915,3562427.2308766595,13.776365443107267,1.5756994164098552
3870.0,1137298.6137799136,5162885.765454508,3562436.7485735933,-2.434745719889131,6,True,1.5017542863885562,0.9998923713059494,1137298.855723261,5162890.24988706,3562433.6747896047,1137298.6137799136,5162885.765454508,3562436.7485735933,6.757958413849868,1.7906803397576156
3900.0,1137300.7925181128,5162898.917560733,3562433.7242289847,8.616213247292668,6,True,0.28467051560680073,0.9999768264211887,1137299.3895576815,5162892.638938512,3562433.6884164703,1137300.7925181128,5162898.917560733,3562433.7242289847,8.892831698092856,2.8932088530086317
3930.0,1137295.91241122,5162884.095423444,3562441.572395864,-4.666742802368721,6,True,1.8817027335365613,0.9999223140584226,1137298.4496597801,5162890.32956444,3562435.8195132674,1137295.91241122,5162884.095423444,3562441.572395864,11.87270209983227,3.894757441589459
3960.0,1137301.7285097726,5162900.323953697,3562427.0343003226,12.565980734945871,6,True,0.757915310561657,0.99996850288002,1137299.348711792,5162893.06999959,3562433.410631071,1137301.7285097726,5162900.323953697,3562427.0343003226,11.426283214767647,3.070929682951456
3990.0,1137303.9516323295,5162908.974502982,3562428.6636296557,19.183210979384878,6,True,0.5617753776411215,0.9999514623107232,1137300.6020761323,5162897.400758125,3562432.118033849,1137303.9516323295,5162908.974502982,3562428.6636296557,19.52204840008955,7.20081003892421
4020.0,1137293.285772317,5162878.632130627,3562431.129316605,-8.273583160702044,6,True,0.4154769070446491,0.9999621538105827,1137298.603978395,5162892.275007051,3562431.8480131202,1137293.285772317,5162878.632130627,3562431.129316605,13.007833927996705,1.7749405838472707
4050.0,1137298.5267916908,5162898.0160526745,3562426.920586452,8.867176296154714,6,True,0.45637069766720134,0.9999633006522282,1137298.5829057528,5162893.842362478,3562430.50278275,1137298.5267916908,5162898.0160526745,3562426.920586452,9.029862594801228,3.631708122752599
4080.0,1137296.1697884859,5162891.954690355,3562432.355951956,4.24137949375063,6,True,0.3070388821264108,0.9999714284081853,1137297.922840675,5162893.326023524,3562431.0096840486,1137296.1697884859,5162891.954690355,3562432.355951956,2.8150891911587026,3.0334216401675156
4110.0,1137294.5492860994,5162889.857927196,3562436.7703666147,1.2912112394323274,6,True,1.9545574250320594,0.9998855216018815,1137297.0231143907,5162892.401082974,3562432.546056858,1137294.5492860994,5162889.857927196,3562436.7703666147,6.308976896677714,2.5089680824909784
4140.0,1137292.514500567,5162878.606734826,3562440.0464639943,-9.110469682062327,6,True,2.353084626297156,0.9998773284366242,1137295.8180726983,5162888.71419266,3562434.5507313902,1137292.514500567,5162878.606734826,3562440.0464639943,15.612593365987864,4.183116559036463
4170.0,1137296.9282661034,5162891.282692415,3562427.870984683,2.4924729213943415,6,True,0.400939969966809,0.9999780265013261,1137296.1243323316,5162889.42274289,3562432.708046353,1137296.9282661034,5162891.282692415,3562427.870984683,4.437488963713593,2.761543800653597
4200.0,1137295.8144292142,5162879.585188524,3562431.2345472802,-6.3123488715609035,6,True,1.1663366879026096,0.9999482168048569,1137296.039923021,5162886.743256517,3562432.3067046637,1137295.8144292142,5162879.585188524,3562431.2345472802,11.27521322003706,4.532837620724217
4230.0,1137294.9436659832,5162878.721531062,3562430.315047352,-9.608323962575758,6,True,0.7854910815755526,0.9999534381199472,1137295.7410347185,5162884.556178284,3562431.763690523,1137294.9436659832,5162878.721531062,3562430.315047352,12.424577981956288,6.576249525714947
4260.0,1137298.5597701464,5162889.811988085,3562429.339956909,2.2383929769924267,6,True,0.6552694315711657,0.999979158170569,1137296.5148096276,5162885.998957805,3562431.0983481007,1137298.5597701464,5162889.811988085,3562429.339956909,2.6804430702581326,5.009382992756562
4290.0,1137301.66467859,5162896.225961919,3562432.641023907,8.53505535398396,6,True,0.6639458164572716,0.9999734573679046,1137297.923700759,5162888.796841693,3562431.520390346,1137301.66467859,5162896.225961919,3562432.641023907,6.557347996049763,1.8608877643193669
4320.0,1137299.2149856018,5162889.653458395,3562435.009957031,2.6172657898817193,6,True,0.8206502584119638,0.9999779725280219,1137298.2772128377,5162889.031355675,3562432.475720984,1137299.2149856018,5162889.653458395,3562435.009957031,3.264950305940719,1.5920959488641238
4350.0,1137299.0660996367,5162892.25028644,3562431.444195098,4.30540249361491,6,True,0.9576120364169279,0.9999705681460449,1137298.4926002983,5162889.9102109475,3562432.194086482,1137299.0660996367,5162892.25028644,3562431.444195098,1.8872573170694267,0.6510397671290482
4380.0,1137293.1957212887,5162877.377125281,3562425.0240558367,-10.532245330622121,6,True,1.472443401813507,0.9999554008298109,1137297.0525304817,5162886.502823627,3562430.2447603415,1137293.1957212887,5162877.377125281,3562425.0240558367,15.766349881588361,4.589562849314402
4410.0,1137301.3058962154,5162895.189119304,3562430.610542842,7.0894071637542675,6,True,0.752782883743445,0.9999690054354481,1137298.2145039877,5162888.875825638,3562430.3446881636,1137301.3058962154,5162895.189119304,3562430.610542842,5.597306589438648,2.295308116774997
4440.0,1137296.67637373,5162895.064313094,3562435.9891291647,7.289454604445839,6,True,0.7484248727560043,0.9999510277125838,1137297.796587175,5162890.557265126,3562431.878307817,1137296.67637373,5162895.064313094,3562435.9891291647,6.385245088552459,0.7508782028613983
4470.0,1137299.130624126,5162896.594797915,3562429.5625277837,8.627157853982363,6,True,0.5825437034169832,0.999972531688975,1137298.1616154094,5162892.209295778,3562431.244648385,1137299.130624126,5162896.594797915,3562429.5625277837,6.561900190060855,1.8780093925712282
4500.0,1137304.32396456,5162903.960333135,3562429.7458456857,16.091480367608106,6,True,0.7209101890524229,0.9999536846737063,1137299.8374127229,5162895.404888295,3562430.8370620124,1137304.32396456,5162903.960333135,3562429.7458456857,14.808142666940698,5.186170013678954
4530.0,1137296.9243936697,5162889.268889034,3562425.871394799,1.3507747072492673,6,True,0.6976777402063211,0.999958337048996,1137299.043651117,5162893.732904509,3562429.483979211,1137296.9243936697,5162889.268889034,3562425.871394799,6.391318493590605,4.082180244352219
4560.0,1137289.6271768915,5162875.495783156,3562428.779195865,-13.016741621647153,6,True,0.23017218708992004,0.9998575446528513,1137296.5504262787,5162888.904213552,3562429.297371857,1137289.6271768915,5162875.495783156,3562428.779195865,17.738284183933494,3.668615607363459
4590.0,1137293.3724566628,5162874.381136534,3562433.429441298,-12.895958656384837,6,True,1.0147548466920853,0.9999498135288852,1137295.6816068955,5162884.933775712,3562430.427030871,1137293.3724566628,5162874.381136534,3562433.429441298,16.997198738572315,6.439402152044922
4620.0,1137301.9792203468,5162902.381279096,3562423.123216442,13.234019551157562,6,True,0.38884037112196285,0.9999439090121123,1137297.3967391613,5162889.685540209,3562428.4378634053,1137301.9792203468,5162902.381279096,3562423.123216442,15.180640947396379,3.7652486941512073
4650.0,1137300.1341408917,5162885.167014615,3562424.103673756,-2.8665383103583126,6,True,0.9243053880830606,0.9999082402207998,1137298.1341092703,5162888.468391234,3562427.2703687483,1137300.1341408917,5162885.167014615,3562424.103673756,9.604656070888618,5.100705860966696
4680.0,1137293.370936949,5162879.106461973,3562431.268081347,-8.008299085514272,6,True,0.32052595540881157,0.9999520062326394,1137296.8328270484,5162885.910744504,3562428.3625300187,1137293.370936949,5162879.106461973,3562431.268081347,12.532999916905194,6.061423733986173
4710.0,1137297.2036159278,5162892.116810421,3562425.251449908,2.1610711563199114,6,True,0.918095737695694,0.9999428766232433,1137296.9336964302,5162887.599042259,3562427.5161919943,1137297.2036159278,5162892.116810421,3562425.251449908,7.000010205206812,5.523094332155862
4740.0,1137294.4664310098,5162879.491613565,3562431.7431503674,-6.656767913947414,6,True,0.6402023198703924,0.9999715332285657,1137296.2571931402,5162885.37605395,3562428.675188194,1137294.4664310098,5162879.491613565,3562431.7431503674,11.743476722280775,6.488895768867565
4770.0,1137298.3479170257,5162901.798987181,3562430.6180757377,11.255974049363997,6,True,1.6662906184792519,0.9997998704088519,1137296.802070786,5162889.65614529,3562429.181537214,1137298.3479170257,5162901.798987181,3562430.6180757377,11.373599662435762,3.362023456632108
4800.0,1137298.1508646572,5162894.4786689235,3562438.7360822773,7.2569707254395945,6,True,0.877726415793101,0.9999515571448364,1137297.1722485926,5162890.979691651,3562431.803791518,1137298.1508646572,5162894.4786689235,3562438.7360822773,7.892184810097691,1.4574259980933566
4830.0,1137295.7376992574,5162886.395368409,3562437.2680878807,-0.6864935961074096,6,True,0.8955917122463385,0.9999744048838664,1137296.7774564773,5162889.7180726705,3562433.30758164,1137295.7376992574,5162886.395368409,3562437.2680878807,7.296850434162598,2.373646864714913
4860.0,1137297.2457998192,5162883.887771228,3562431.750356389,-4.120260238050564,6,True,0.39742301528652507,0.9999763929015693,1137296.9059914898,5162888.117969067,3562432.8802072136,1137297.2457998192,5162883.887771228,3562431.750356389,6.743716453960173,3.0452906762169847
4890.0,1137296.1836097855,5162895.495191098,3562432.0456324164,6.727075337614477,6,True,0.6528171760340532,0.9999356932035839,1137296.7104059053,5162890.115359468,3562432.6542452346,1137296.1836097855,5162895.495191098,3562432.0456324164,5.52320868489014,2.0090321987406403
4920.0,1137299.090365623,5162890.75531988,3562436.865605135,3.3467979043838048,6,True,1.2996727625528972,0.9999639405834477,1137297.3608870164,5162890.290270899,3562433.8052773494,1137299.090365623,5162890.75531988,3562436.865605135,4.972433988271073,2.2275421684614884
